lat_dec,lon_dec,T2M_annual,T2M_MAX_annual,T2M_MIN_annual,PRECTOTCORR_annual,RH2M_annual,ALLSKY_SFC_SW_DWN_annual,WS10M_annual,EVPTRNS_annual,lat_key,lon_key
14.5,101.905,24.867692307692305,35.98153846153846,13.861538461538466,3.784615384615385,78.87846153846155,18.05076923076924,2.914615384615385,3.697692307692308,14.5,101.905
-1.154444444,103.565,26.986153846153847,30.904615384615383,23.504615384615384,6.263076923076923,84.94692307692307,16.398461538461536,2.235384615384615,2.373846153846154,-1.15444,103.565
13.565,102.1722222,26.62923076923077,37.23769230769231,16.592307692307696,4.560769230769231,79.12615384615384,18.156923076923075,2.786153846153846,2.457692307692308,13.565,102.17222
-2.209444444,113.89,26.14461538461538,32.13076923076923,20.621538461538464,7.819230769230769,88.71153846153847,17.736923076923077,0.6576923076923076,8.112307692307693,-2.20944,113.89
23.5,111.8166667,21.13846153846153,34.97769230769231,5.989230769230769,4.423846153846155,78.53846153846153,13.186153846153845,3.000769230769232,2.575384615384616,23.5,111.81667
-0.988888889,103.3363889,26.34230769230769,31.744615384615383,21.42615384615385,6.2192307692307685,86.9423076923077,15.985384615384614,1.8061538461538464,3.413076923076924,-0.98889,103.33639
18.27388889,102.1752778,24.913846153846155,40.04615384615385,12.277692307692307,3.174615384615384,73.63846153846154,17.16,1.3846153846153844,2.7930769230769226,18.27389,102.17528
22.56666667,112.8333333,22.88230769230769,33.75846153846154,9.787692307692309,4.646153846153847,79.70307692307694,13.669230769230769,3.829230769230769,2.161538461538462,22.56667,112.83333
-1.052777778,103.3772222,26.34230769230769,31.744615384615383,21.42615384615385,6.2192307692307685,86.9423076923077,16.398461538461536,1.8061538461538464,3.413076923076924,-1.05278,103.37722
-1.052222222,103.4019444,26.34230769230769,31.744615384615383,21.42615384615385,6.2192307692307685,86.9423076923077,16.398461538461536,1.8061538461538464,3.413076923076924,-1.05222,103.40194
-2.368333333,114.1022222,26.39,33.68076923076923,20.475384615384616,7.579999999999999,87.92461538461538,17.704615384615387,0.706923076923077,7.265384615384615,-2.36833,114.10222
-2.3,114.0333333,26.746923076923075,35.80692307692307,20.650769230769228,7.4592307692307696,85.02076923076923,17.704615384615387,0.7953846153846154,6.628461538461537,-2.3,114.03333
-0.854166667,103.1961111,26.34230769230769,31.744615384615383,21.42615384615385,6.2192307692307685,86.9423076923077,15.985384615384614,1.8061538461538464,3.413076923076924,-0.85417,103.19611
4.083333333,101.2333333,25.36692307692308,31.31,19.87307692307692,7.010769230769231,85.73461538461538,17.606923076923074,1.655384615384615,4.409230769230769,4.08333,101.23333
5.088888889,117.6422222,24.49307692307692,30.257692307692302,19.32692307692308,7.266153846153847,92.13,18.16846153846154,0.6992307692307692,7.324615384615384,5.08889,117.64222
-0.6,111.65,25.250769230769222,30.57230769230769,19.89,9.02923076923077,90.85384615384616,17.423076923076923,0.6576923076923078,7.416153846153846,-0.6,111.65
18.55,98.23333333,22.40538461538461,33.85,11.90153846153846,3.29,75.79307692307691,17.30923076923077,1.0676923076923075,4.291538461538462,18.55,98.23333
22.9,112.9,22.587692307692308,34.64846153846153,8.426923076923076,4.724615384615385,78.14692307692309,13.669230769230769,3.4584615384615387,2.223846153846154,22.9,112.9
22.85,112.9,22.587692307692308,34.64846153846153,8.426923076923076,4.724615384615385,78.14692307692309,13.669230769230769,3.4584615384615387,2.223846153846154,22.85,112.9
8.85,98.31666667,27.30461538461538,31.626153846153848,23.867692307692305,8.35923076923077,82.73923076923077,18.083076923076923,2.87923076923077,4.257692307692307,8.85,98.31667
29.15138889,118.5180556,16.113076923076925,30.535384615384608,-0.8576923076923081,4.610769230769231,81.5453846153846,12.709230769230768,2.931538461538461,3.123846153846154,29.15139,118.51806
5.44,118.05,26.09923076923077,33.17461538461539,21.327692307692303,7.913076923076924,90.73461538461538,18.04923076923077,0.8446153846153845,7.319230769230769,5.44,118.05
2.95,102.2833333,26.192307692307693,36.85307692307692,19.88615384615385,6.897692307692308,86.64384615384617,17.207692307692305,1.07,5.169230769230769,2.95,102.28333
