species_normalized,scientific_name_gbif,species_key,accepted_taxon_key,latitude,longitude,distance_km,dataset_key,dataset_name,publisher,gbif_id
azadirachta indica,Azadirachta indica,3190474.0,3190474,18.564525,73.82264,6.080023968308353,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6159557818
gliricidia sepium,Gliricidia sepium,8082978.0,8082978,18.521059,73.821641,3.6972123156324552,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6159572209
senna auriculata,Senna auriculata,2956966.0,2956966,18.495929,73.79314,7.233334645012819,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6159675744
erythrina suberosa,Erythrina suberosa,5349546.0,5349546,18.548058,73.78189,8.465455579465614,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6159708005
argemone mexicana,Argemone mexicana,2888485.0,2888485,18.565487,73.795738,8.150950366567981,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6162770939
artocarpus heterophyllus,Artocarpus heterophyllus,2984565.0,2984565,18.56308,73.822403,5.96623458802615,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6162775805
gliricidia sepium,Gliricidia sepium,8082978.0,8082978,18.522101,73.813771,4.530205025209557,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6162795481
bauhinia variegata,Bauhinia variegata,2953251.0,2953251,18.558558,73.820444,5.710750570445941,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6162813544
sterculia foetida,Sterculia foetida,5406675.0,5406675,18.480938,73.814383,6.258288587145536,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6162816131
caryota urens,Caryota urens,2738914.0,2738914,18.563883,73.822978,6.001390700237908,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6162830103
plumbago zeylanica,Plumbago zeylanica,3082282.0,3082282,18.489597,73.824235,4.842579531085314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6162834645
caryota urens,Caryota urens,2738914.0,2738914,18.563847,73.822996,5.997041797726119,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6162835610
butea monosperma,Butea monosperma,8234570.0,8234570,18.494411,73.793352,7.278013325106295,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6162848017
cocos nucifera,Cocos nucifera,2735117.0,2735117,18.563858,73.822692,6.01706778997511,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6162850408
bauhinia variegata,Bauhinia variegata,2953251.0,2953251,18.56437,73.822887,6.050747879030505,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6162857894
cocos nucifera,Cocos nucifera,2735117.0,2735117,18.563633,73.822615,6.001851535016575,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6162863910
pongamia pinnata,Pongamia pinnata,2965911.0,2965911,18.564195,73.823048,6.0250263041922905,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6162871493
pongamia pinnata,Pongamia pinnata,2965911.0,2965911,18.563869,73.823014,5.997888770574442,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6162900482
solanum lycopersicum,Solanum lycopersicum,2930137.0,2930137,18.527186,73.829399,2.975720485927203,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6162906273
bauhinia variegata,Bauhinia variegata,2953251.0,2953251,18.564317,73.823015,6.038040968630412,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6162928138
artocarpus heterophyllus,Artocarpus heterophyllus,2984565.0,2984565,18.58075,73.821017,7.693000364390835,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6162937993
gliricidia sepium,Gliricidia sepium,8082978.0,8082978,18.531251,73.818301,4.224495446777886,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6162941005
heliotropium indicum,Heliotropium indicum,2925788.0,2925788,18.483015,73.824812,5.346721856969325,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6162960801
holoptelea integrifolia,Holoptelea integrifolia,4160169.0,4160169,18.496521,73.793389,7.184415657830383,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6162968894
gliricidia sepium,Gliricidia sepium,8082978.0,8082978,18.516796,73.814337,4.484588848198472,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6162971187
caryota urens,Caryota urens,2738914.0,2738914,18.564282,73.823092,6.030120927865663,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6162975516
mesosphaerum suaveolens,Mesosphaerum suaveolens,3889017.0,3889017,18.493537,73.797222,6.946638327117112,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6163005582
bombax ceiba,Bombax ceiba,3152226.0,3152226,18.536273,73.788377,7.416475210366114,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6163007105
caryota urens,Caryota urens,2738914.0,2738914,18.563886,73.822986,6.001159903841482,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6163031228
bauhinia variegata,Bauhinia variegata,2953251.0,2953251,18.517721,73.812293,4.691615698261151,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6163033103
polyalthia longifolia,Polyalthia longifolia,3156422.0,3156422,18.514312,73.852841,0.7898261070283847,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6163080592
bauhinia variegata,Bauhinia variegata,2953251.0,2953251,18.56429,73.823074,6.031955737860927,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6163090741
bauhinia variegata,Bauhinia variegata,2953251.0,2953251,18.56431,73.823146,6.029298675612749,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6163099895
ipomoea cairica,Ipomoea cairica,2928531.0,2928531,18.536873,73.7879,7.481372885477472,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6163151963
holmskioldia sanguinea,Holmskioldia sanguinea,2925665.0,2925665,18.552796,73.827227,4.7572341798674405,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6163165767
cascabela thevetia,Cascabela thevetia,3169652.0,3169652,18.557926,73.789076,8.260606494638596,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6163186145
caryota urens,Caryota urens,2738914.0,2738914,18.564268,73.823032,6.032580877908031,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6163208121
cocos nucifera,Cocos nucifera,2735117.0,2735117,18.563725,73.822673,6.006394133857653,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6163218726
alternanthera ficoidea,Alternanthera ficoidea,8160803.0,8160803,18.522101,73.813771,4.530205025209557,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6163252538
cocos nucifera,Cocos nucifera,2735117.0,2735117,18.563697,73.82255,6.011653969748829,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6163281522
bougainvillea spectabilis,Bougainvillea spectabilis,7167078.0,7167078,18.522101,73.813771,4.530205025209557,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6163312467
butea monosperma,Butea monosperma,8234570.0,8234570,18.520842,73.812442,4.666655016118777,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6163351233
ficus racemosa,Ficus racemosa,5361904.0,5361904,18.564328,73.823044,6.037232908098599,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6163355689
cocos nucifera,Cocos nucifera,2735117.0,2735117,18.56364,73.822548,6.006706045245692,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6163367985
cocculus hirsutus,Cocculus hirsutus,3829491.0,3829491,18.49268,73.798447,6.87246842332682,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6163400582
caryota urens,Caryota urens,2738914.0,2738914,18.558558,73.821583,5.631087315510064,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6170812285
samanea saman,Samanea saman,2972960.0,2972960,18.562165,73.821679,5.932827519062309,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6170825347
mangifera indica,Mangifera indica,3190638.0,3190638,18.564007,73.823088,6.005654609039823,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6170825354
mirabilis jalapa,Mirabilis jalapa,3086240.0,3086240,18.500414,73.853597,2.2463011381284397,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6170851315
cryptolepis buchananii,Cryptolepis buchananii,5525050.0,5525050,18.567347,73.798511,8.054939918956917,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6170856178
gliricidia sepium,Gliricidia sepium,8082978.0,8082978,18.531254,73.818334,4.221256535982729,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6170863193
chromolaena odorata,Chromolaena odorata,3087725.0,3087725,18.520533,73.814619,4.436890206039726,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6170887191
catharanthus roseus,Catharanthus roseus,3169830.0,3169830,18.522465,73.829841,2.841191748479687,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6170894610
mangifera indica,Mangifera indica,3190638.0,3190638,18.563109,73.823343,5.909295675191022,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6170915258
impatiens walleriana,Impatiens walleriana,2891772.0,2891772,18.521918,73.847635,0.9705667633712621,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6170921256
polyalthia longifolia,Polyalthia longifolia,3156422.0,3156422,18.566231,73.908198,7.446171570819351,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6170962509
delonix regia,Delonix regia,2956176.0,2956176,18.563044,73.822614,5.949589585145138,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6170965660
gliricidia sepium,Gliricidia sepium,8082978.0,8082978,18.524014,73.830833,2.7567408228406958,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6171011493
caesalpinia pulcherrima,Caesalpinia pulcherrima,2958715.0,2958715,18.527005,73.831134,2.7937984590517546,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6171020789
impatiens walleriana,Impatiens walleriana,2891772.0,2891772,18.521778,73.847691,0.9621516784482264,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6171025802
butea monosperma,Butea monosperma,8234570.0,8234570,18.539856,73.833268,3.283815370525954,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6171046038
delonix regia,Delonix regia,2956176.0,2956176,18.562955,73.822709,5.935654099840568,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6171057553
bauhinia purpurea,Bauhinia purpurea,2953871.0,2953871,18.563105,73.822725,5.947942492462876,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6171088566
bougainvillea spectabilis,Bougainvillea spectabilis,7167078.0,7167078,18.52376,73.828638,2.9822219543186197,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6171119245
dichrostachys cinerea,Dichrostachys cinerea,2975891.0,2975891,18.556146,73.790529,8.028999639108298,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6171162603
leonotis nepetifolia,Leonotis nepetifolia,4924659.0,4924659,18.492176,73.800043,6.748365291502254,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6171238977
mimusops elengi,Mimusops elengi,2883768.0,2883768,18.571418,73.779037,9.96061956878593,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6171256525
thunbergia laurifolia,Thunbergia laurifolia,5415460.0,5415460,18.525654,73.829777,2.8981152330717577,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6171286322
dalbergia sissoo,Dalbergia sissoo,2968532.0,2968532,18.49178,73.800392,6.73650422003864,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6171289351
calotropis procera,Calotropis procera,5414566.0,5414566,18.521059,73.821641,3.6972123156324552,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6171304579
mangifera indica,Mangifera indica,3190638.0,3190638,18.563109,73.823343,5.909295675191022,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6171327559
alternanthera ficoidea,Alternanthera ficoidea,8160803.0,8160803,18.522101,73.813771,4.530205025209557,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6171398655
mangifera indica,Mangifera indica,3190638.0,3190638,18.56311,73.822786,5.944516313979673,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6171430234
basella alba,Basella alba,3083504.0,3083504,18.488589,73.825432,4.835574178518814,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6178377261
mesosphaerum suaveolens,Mesosphaerum suaveolens,3889017.0,3889017,18.492575,73.798763,6.847972316911552,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6178481925
tabebuia rosea,Tabebuia rosea,3172537.0,3172537,18.538063,73.786501,7.657309345673133,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6178497629
leucaena leucocephala,Leucaena leucocephala,2970418.0,2970418,18.563109,73.823343,5.909295675191022,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6178621584
ageratum conyzoides,Ageratum conyzoides,5401673.0,5401673,18.483405,73.825525,5.265812129545018,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6178789501
butea monosperma,Butea monosperma,8234570.0,8234570,18.483328,73.841975,4.404959194279933,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6178838181
pterocarpus marsupium,Pterocarpus marsupium,5349309.0,5349309,18.452074,73.831061,8.064297137000603,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6178879420
synedrella nodiflora,Synedrella nodiflora,5404991.0,5404991,18.483504,73.825543,5.256029667335829,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6179145771
broussonetia papyrifera,Broussonetia papyrifera,5361944.0,5361944,18.527265,73.830457,2.870279562937617,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6179303223
antigonon leptopus,Antigonon leptopus,2889355.0,2889355,18.553391,73.826178,4.879731672761669,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6185130663
sauromatum venosum,Sauromatum venosum,2869597.0,2869597,18.477528,73.845525,4.910641013836703,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6234524601
cordia dichotoma,Cordia dichotoma,5341270.0,5341270,18.563408,73.822768,5.972156985879395,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6234750488
caryota urens,Caryota urens,2738914.0,2738914,18.563045,73.822827,5.9361428419026385,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6234759311
mecardonia procumbens,Mecardonia procumbens,3172014.0,3172014,18.483438,73.825607,5.257549297271404,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6234850003
mangifera indica,Mangifera indica,3190638.0,3190638,18.558558,73.821814,5.615106207509402,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6234980711
broussonetia papyrifera,Broussonetia papyrifera,5361944.0,5361944,18.56299,73.822855,5.929482221687078,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6235082699
pongamia pinnata,Pongamia pinnata,2965911.0,2965911,18.563895,73.82291,6.006714315813938,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6235637938
lannea coromandelica,Lannea coromandelica,3661151.0,3661151,18.519628,73.812702,4.639793417543066,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,28eb1a3f-1c15-4a95-931a-4af90ecb574d,6235688013
